,no_partner,1partner,2_3partners,group, 1st time,2nd time,more than 2,tlevel_1,tlevel_2,tlevel_3,tlevel_4
THALASSA - 31cm  - chorizo  ID36,0.07279510983633082,0.1266598894961801,0.13325477427504426,0.02522841161490912,0.31218909408024553,0.032918324107679135,0.012622814500837099,0.04069646745001969,0.044653868750110966,0.07687146462138647,0.19545417216892183
THALASSA - 31cm  - crème fraîche  ID36,0.0755186748087548,0.13094750569519517,0.13757041368406195,0.026117592027854332,0.3228117868833123,0.033999088221965075,0.01312769741390114,0.04194706705322509,0.04615757059854664,0.07938023439885208,0.20239771105340568
THALASSA - 31cm  - double mozzarella  ID36,0.07800370829020152,0.13447287786821766,0.14124836035555985,0.02667405062402795,0.3319243682653306,0.03449950554406629,0.013754805900167588,0.04302834723616022,0.04784912602862732,0.08101748219701604,0.20822635879087084
THALASSA - 31cm  - fromage de chèvre  ID36,0.08056783244620629,0.13906765321270687,0.14587367048189923,0.02742493720006913,0.34285769922845544,0.035681710600734856,0.014165492673470432,0.044616972266602654,0.04932169245324227,0.08366594950260903,0.21504126806436394
THALASSA - 31cm  - jambon  ID36,0.07430420538312305,0.1294587001516734,0.13595883500230735,0.025599688921756136,0.3185862673416914,0.03355542379715329,0.012966329687775896,0.041582899796983805,0.04548448659044819,0.0783503449401311,0.19963547656480954
THALASSA - 31cm  - lardons fumés  ID36,0.07540042759944242,0.13113171302224422,0.13765945976630595,0.025985926304071625,0.32279595646872844,0.0340458568873885,0.013119283077585787,0.04206994487776037,0.04612721419385903,0.07943598947187432,0.20227235113972464
THALASSA - 31cm  - merguez  ID36,0.0721495531987307,0.12551587077885526,0.13177979369447923,0.02497136120327047,0.3091579463110286,0.0325208708227424,0.012531495576127816,0.04022700373445669,0.044222038126575276,0.07607056432126023,0.19363690322244007
THALASSA - 31cm Miel - 31 cm  ID36,0.07719210563124466,0.1347695401296484,0.14181273208280745,0.026894428152109427,0.3321387885366675,0.03497747974657472,0.013331951373055833,0.04319895578060897,0.04743364871268034,0.08182888075267035,0.20792979182042123
THALASSA - 31cm  - œuf  ID36,0.07719210563124466,0.1347695401296484,0.14181273208280745,0.026894428152109427,0.3321387885366675,0.03497747974657472,0.013331951373055833,0.04319895578060897,0.04743364871268034,0.08182888075267035,0.20792979182042123
THALASSA - 31cm  - oignons  ID36,0.07408588848319192,0.12849525502843462,0.13446359405854078,0.02551118542831603,0.3160372492964896,0.03345336923623868,0.012853739738410945,0.04110572177021758,0.0451988749273775,0.0777062483972796,0.19827892880735626
THALASSA - 31cm  - pepperoni  ID36,0.07719210563124466,0.1347695401296484,0.14181273208280745,0.026894428152109427,0.3321387885366675,0.03497747974657472,0.013331951373055833,0.04319895578060897,0.04743364871268034,0.08182888075267035,0.20792979182042123
THALASSA - 31cm  - poivrons  ID36,0.07197462310281671,0.12517394504958143,0.1313542761692994,0.02487762254770346,0.3082424321210503,0.03244679431200188,0.012485221217528234,0.04010158694376289,0.04407238830310631,0.0758118188634385,0.19313496375412634
THALASSA - 31cm  - pommes de terre  ID36,0.0788642650699989,0.13582235187234792,0.14217190022120516,0.026952360453628022,0.3349217094043668,0.034843054734302645,0.013822486086094926,0.043411913947443564,0.04819226798730927,0.08158989319357088,0.21033494006367134
THALASSA - 31cm  - poulet  ID36,0.07226956142379434,0.12576591311278432,0.13198705136339794,0.025005443254709395,0.30965573739685937,0.03261580042438643,0.012549817895680633,0.04029728294505137,0.04425649510364976,0.07622494784887096,0.1939887379920429
THALASSA - 31cm Reblochon - 31 cm  ID36,0.07279510983633082,0.1266598894961801,0.13325477427504426,0.02522841161490912,0.31218909408024553,0.032918324107679135,0.012622814500837099,0.04069646745001969,0.044653868750110966,0.07687146462138647,0.19545417216892183
THALASSA - 31cm Roquefort - 31 cm  ID36,0.07279510983633082,0.1266598894961801,0.13325477427504426,0.02522841161490912,0.31218909408024553,0.032918324107679135,0.012622814500837099,0.04069646745001969,0.044653868750110966,0.07687146462138647,0.19545417216892183
THALASSA - 31cm Sans Crème Fraîche  ID36,0.0881264773826157,0.1505522773572225,0.15810801504767008,0.029782103483871347,0.3721512412590944,0.038376749347247885,0.015793342809647667,0.048054473325082746,0.05382974297340153,0.09032526027098706,0.23404866043980135
THALASSA - 31cm Sans Crevettes  ID36,0.08949985017369723,0.15240778363991356,0.1596824713889131,0.029837647476098215,0.37642034279656883,0.038508319031414266,0.016248233737653325,0.04857141616393294,0.05473412373062217,0.0908748463411205,0.2369335320372394
THALASSA - 31cm Sans Moules  ID36,0.08798994034577644,0.14953308638846566,0.1567074590890214,0.029342691462107006,0.3697746472990156,0.037565089681234065,0.01598847707675076,0.04762676157529205,0.05385422236584633,0.08898439416374244,0.2328000677242425
THALASSA - 31cm Sans Mozzarella  ID36,0.09005148010105456,0.1536266544007465,0.16169033674541328,0.030197219205076505,0.380121953770012,0.03889450662753422,0.016297955258299638,0.04921189293272657,0.055322255922894074,0.09188973987574255,0.2388264143043238
THALASSA - 31cm Sans Noix de St Jacques  ID36,0.09123335828649354,0.1564450231391157,0.16415921218252347,0.030859323055758833,0.3864827794210903,0.039669067860715085,0.01628895352478389,0.050064806372161465,0.05602907413982497,0.09355246041270507,0.24272899070401863
THALASSA - 31cm Sans Persillade  ID36,0.09005148010105456,0.1536266544007465,0.16169033674541328,0.030197219205076505,0.380121953770012,0.03889450662753422,0.016297955258299638,0.04921189293272657,0.055322255922894074,0.09188973987574255,0.2388264143043238
THALASSA - 31cm Saumon - 31 cm  ID36,0.07183758959077728,0.12472844762713656,0.13079024823095448,0.02473476980067679,0.3071737030287574,0.03217059960785032,0.012541362977776577,0.03990863288173632,0.04389696834259144,0.07542284478706857,0.1926034291131349
THALASSA - 31cm  - tomates fraîches  ID36,0.07681781936412814,0.13368907610734346,0.13999192741260405,0.026419500404305928,0.3287231542173872,0.03452923856505314,0.013445688961060525,0.042732896590852505,0.04683225934376158,0.08078202781816925,0.2062943469959143
INCROYABLE - 26cm Anchois - 26 cm  ID37,0.08897836640380369,0.15694325492357108,0.16464160590698496,0.03101728420962112,0.38452745335885596,0.04135194113669139,0.015445177641850182,0.04996391857564911,0.054566988855268915,0.09515096279836271,0.24158244264818887
INCROYABLE - 26cm Artichaut - 26 cm  ID37,0.08903077986013169,0.15706891722668812,0.16497111285391378,0.031066105012354014,0.3850387186934073,0.04139682666214753,0.015445586135235934,0.0500692481169033,0.054654006990564545,0.0952890530139042,0.24180833061311405
INCROYABLE - 26cm  - bœuf épicé  ID37,0.08992050700421182,0.15861443433931938,0.16645675209987834,0.031308717645788756,0.3886472641019559,0.04177006044524185,0.015624614950124465,0.050532657500846435,0.05519298660859875,0.09616691329875056,0.24408853505451275
INCROYABLE - 26cm  - câpres  ID37,0.08889212418794613,0.15682107729015723,0.16452834255013665,0.030990409097013782,0.3842551813526464,0.04129158145667654,0.01542961587577822,0.04992633696753263,0.05453872239097453,0.095062575934688,0.24138841525443874
INCROYABLE - 26cm  - champignons frais  ID37,0.09052491456533539,0.15949342387903,0.1673522246534275,0.03146678308837887,0.3909062962415037,0.041876844737720846,0.015794380197361,0.05078290249289055,0.05549679515623957,0.09657150147979503,0.24566507353164765
INCROYABLE - 26cm  - chorizo  ID37,0.08903077986013169,0.15706891722668812,0.16497111285391378,0.031066105012354014,0.3850387186934073,0.04139682666214753,0.015445586135235934,0.0500692481169033,0.054654006990564545,0.0952890530139042,0.24180833061311405
INCROYABLE - 26cm  - crème fraîche  ID37,0.09032559681255853,0.1591113644495337,0.16701453163939875,0.0314925762858032,0.39009147158350105,0.041902383128714554,0.015690846917580964,0.05066182469772331,0.05537300121776403,0.09648427380497457,0.2451043254016151
INCROYABLE - 26cm  - double mozzarella  ID37,0.09122859028236295,0.16024318352700168,0.16819540457603124,0.03164453467322663,0.3931058780869712,0.041993879647439995,0.015951268012703967,0.05099646097537172,0.05600715600134796,0.09691312403415982,0.24707260640539888
INCROYABLE - 26cm  - fromage de chèvre  ID37,0.09200953787983689,0.16167211949176608,0.1695942300232557,0.03185199762874092,0.3964412589671729,0.04235830717009831,0.016064560386067236,0.051517226767381026,0.05644003079606241,0.09771494823182691,0.2491297564776089
INCROYABLE - 26cm  - jambon  ID37,0.08887109411334097,0.15683233384865827,0.16460844754690662,0.030928749370728616,0.38424643930412083,0.0412739734658275,0.015464356647408084,0.04999569883042109,0.054511305877505495,0.095042130879763,0.2413754414840317
INCROYABLE - 26cm  - lardons fumés  ID37,0.08981943216055249,0.15844644288684773,0.16625413825108404,0.031277855446619846,0.38818240437061263,0.04174248067666134,0.015614441847682042,0.05047815954124232,0.05508204021883476,0.09605124859799098,0.24386720204704773
INCROYABLE - 26cm  - merguez  ID37,0.08899870334027339,0.15702309386536106,0.16477917421016797,0.031046519462222213,0.3847976981934865,0.04133889266210042,0.015455180865957215,0.049999231014765284,0.0546285430342575,0.09521093840193805,0.24169264071671226
INCROYABLE - 26cm Miel - 26 cm  ID37,0.08926106200069994,0.15761453062219397,0.1655634636682572,0.031216278669896916,0.38645695475580494,0.04147665795978502,0.015465317372451437,0.05020582750218368,0.054848102363415065,0.09564731650732265,0.24263704278306364
INCROYABLE - 26cm Noix - 26 cm  ID37,0.08926106200069994,0.15761453062219397,0.1655634636682572,0.031216278669896916,0.38645695475580494,0.04147665795978502,0.015465317372451437,0.05020582750218368,0.054848102363415065,0.09564731650732265,0.24263704278306364
INCROYABLE - 26cm Oeuf - 26 cm  ID37,0.08926106200069994,0.15761453062219397,0.1655634636682572,0.031216278669896916,0.38645695475580494,0.04147665795978502,0.015465317372451437,0.05020582750218368,0.054848102363415065,0.09564731650732265,0.24263704278306364
INCROYABLE - 26cm  - œuf  ID37,0.08926106200069994,0.15761453062219397,0.1655634636682572,0.031216278669896916,0.38645695475580494,0.04147665795978502,0.015465317372451437,0.05020582750218368,0.054848102363415065,0.09564731650732265,0.24263704278306364
INCROYABLE - 26cm  - oignons  ID37,0.08926046458920528,0.15723069336464224,0.16476584693401458,0.0310683207669778,0.3851043245587828,0.04147056889516676,0.015494085467662682,0.0500311567103259,0.054674779735433957,0.09525200166422723,0.2420506761360897
INCROYABLE - 26cm Olives 26  ID37,0.09215027916142668,0.16264120195859458,0.1709481335418059,0.03200053397004871,0.3985571939313745,0.04283250359808381,0.016084873718122995,0.05196870307700456,0.05654051693903868,0.0986304590020608,0.2502732549562254
INCROYABLE - 26cm  - pepperoni  ID37,0.08926106200069994,0.15761453062219397,0.1655634636682572,0.031216278669896916,0.38645695475580494,0.04147665795978502,0.015465317372451437,0.05020582750218368,0.054848102363415065,0.09564731650732265,0.24263704278306364
INCROYABLE - 26cm  - poivrons  ID37,0.08889212418794613,0.15682107729015723,0.16452834255013665,0.030990409097013782,0.3842551813526464,0.04129158145667654,0.01542961587577822,0.04992633696753263,0.05453872239097453,0.095062575934688,0.24138841525443874
INCROYABLE - 26cm  - pommes de terre  ID37,0.09212767031036785,0.16177577879214164,0.16954811918121016,0.03195644332634298,0.3966897789783049,0.042392479027565405,0.016062022719901512,0.05145805999505503,0.05647435041173829,0.09772397007234988,0.24942551693313691
INCROYABLE - 26cm  - poulet  ID37,0.08892246106822112,0.15689850701236605,0.16462204461058602,0.0310121049719727,0.384434037294654,0.04132245676445337,0.015443088020015972,0.04995239178425857,0.05455088102696752,0.0951414565268338,0.24149450067555242
INCROYABLE - 26cm Reblochon - 26 cm  ID37,0.08903077986013169,0.15706891722668812,0.16497111285391378,0.031066105012354014,0.3850387186934073,0.04139682666214753,0.015445586135235934,0.0500692481169033,0.054654006990564545,0.0952890530139042,0.24180833061311405
INCROYABLE - 26cm Roquefort - 26 cm  ID37,0.08903077986013169,0.15706891722668812,0.16497111285391378,0.031066105012354014,0.3850387186934073,0.04139682666214753,0.015445586135235934,0.0500692481169033,0.054654006990564545,0.0952890530139042,0.24180833061311405
INCROYABLE - 26cm Sans Champignons  ID37,0.09508367343057475,0.16598184223136145,0.17410847282115885,0.032620957466370976,0.40759449331413894,0.04305040171260378,0.016880393912294508,0.052708393982579205,0.058356700485969526,0.09986780455190723,0.2565288854328425
INCROYABLE - 26cm Sans Crème Fraîche  ID37,0.09513028902293284,0.16628142206782745,0.17452234932587055,0.03280320791199407,0.4082833015751778,0.043414189283137936,0.016768735900535462,0.05287247845516396,0.05829097220597994,0.10035805980874578,0.25688097211924077
INCROYABLE - 26cm Sans Jambon  ID37,0.0943495107126342,0.1649694474217955,0.17310008919778555,0.03227705431410999,0.40480455180090724,0.042835790400057756,0.01678657474256263,0.052545301192558486,0.05787186657328281,0.09923226115282388,0.25471480295638343
INCROYABLE - 26cm Sans Lardons  ID37,0.09499594960852353,0.1658866114631761,0.1739405001639992,0.03257241037363543,0.40720322917172597,0.04308328066795287,0.01683886686230376,0.0526992635281991,0.05829606904382662,0.09980955260096036,0.25625718642325523
INCROYABLE - 26cm Sans Merguez  ID37,0.09517006394599896,0.16621799413035296,0.17435416895977998,0.03266247135382608,0.4080897365142452,0.043160958365269626,0.01688364022133285,0.05282328418609427,0.05844688903804424,0.10007463031841696,0.2567261013297428
INCROYABLE - 26cm Sans Mozzarella  ID37,0.0952019697714078,0.16630486398701388,0.17471559072272155,0.032709598168916124,0.408522519374141,0.043279977445234735,0.016859150940965618,0.05295807165836507,0.05849125129767672,0.10023983808966035,0.256908904349083
INCROYABLE - 26cm Sans Oeuf  ID37,0.09480974227615512,0.1660271584862529,0.1744903543864644,0.03275820494650447,0.407954727843478,0.04315319503060513,0.01670807269151633,0.05281965387609571,0.05833494140179832,0.10018004951674127,0.2564179079496871
INCROYABLE - 26cm Sans Origan  ID37,0.09528285223942837,0.1664320561147543,0.174673073073798,0.0327178824481335,0.40874534560355885,0.04315688437260971,0.01693337107757976,0.05287511446008916,0.05846649520467472,0.10017508575511602,0.2572551598844858
INCROYABLE - 26cm Sans Pepperoni  ID37,0.09480974227615512,0.1660271584862529,0.1744903543864644,0.03275820494650447,0.407954727843478,0.04315319503060513,0.01670807269151633,0.05281965387609571,0.05833494140179832,0.10018004951674127,0.2564179079496871
INCROYABLE - 26cm Saumon - 26 cm  ID37,0.08940524345556118,0.15759674643557287,0.16530402360364355,0.03111500573927938,0.3861886780160921,0.041413997525052954,0.01556143803064663,0.05014592351633961,0.05480045889767144,0.09547055794112368,0.24268636694926782
INCROYABLE - 26cm  - tomates fraîches  ID37,0.09000273698598708,0.15874370139275748,0.16639667584748247,0.031302108584255015,0.38878185310753677,0.04172017747922658,0.015684280859193735,0.05049901846308165,0.05510571086651168,0.09613280710775696,0.24438789541549796
INCROYABLE  31cm Ananas - 31 cm  ID38,0.08911660991443285,0.15719774771529635,0.16509256305948267,0.031094753664480414,0.3853586873856986,0.04142480860632771,0.015462228010327877,0.05010814014032614,0.054711552081510434,0.09536355084853558,0.24200196190648776
INCROYABLE  31cm Anchois - 31 cm  ID38,0.08909144704654987,0.1571092744668115,0.1648053292377554,0.03104660271417278,0.3849397666836474,0.041392582219547565,0.015464069408813742,0.05002030661917776,0.05463529284553256,0.09524285627446369,0.2418376408997271
INCROYABLE  31cm Banane - 31 cm  ID38,0.08911660991443285,0.15719774771529635,0.16509256305948267,0.031094753664480414,0.3853586873856986,0.04142480860632771,0.015462228010327877,0.05010814014032614,0.054711552081510434,0.09536355084853558,0.24200196190648776
INCROYABLE  31cm  - bœuf épicé  ID38,0.09002519131178427,0.15878110690131575,0.1666117692589327,0.03134899332710305,0.3890475840737974,0.0418117552115951,0.01564897959685228,0.05057906255789978,0.055256628606117804,0.09625078567907958,0.2443609428749397
INCROYABLE  31cm  - câpres  ID38,0.08899059123519291,0.15696231626693083,0.16466240933191306,0.031018605852593084,0.384607779370727,0.04132723874715126,0.015443091270974263,0.0499657191888782,0.05459271419439982,0.09514296675513792,0.24161633120746598
INCROYABLE  31cm  - champignons frais  ID38,0.09062088611358268,0.15966503349742223,0.16750352794016818,0.03149812742545678,0.3913102561957059,0.04190376962313524,0.015813463510164102,0.050828259321119784,0.05555535493053997,0.09665880109844666,0.24592375685211704
INCROYABLE  31cm  - chorizo  ID38,0.08911660991443285,0.15719774771529635,0.16509256305948267,0.031094753664480414,0.3853586873856986,0.04142480860632771,0.015462228010327877,0.05010814014032614,0.054711552081510434,0.09536355084853558,0.24200196190648776
INCROYABLE  31cm  - crème fraîche  ID38,0.09043037223987853,0.15925459848085283,0.16715723025669746,0.03152087361297049,0.39045412988638933,0.04194103735723987,0.01570825075725006,0.0507009754477747,0.05542976731323385,0.09656699167215259,0.2453443580502908
INCROYABLE  31cm  - double mozzarella  ID38,0.09132940448367453,0.16039685556627029,0.1683466800988772,0.03167456882288746,0.39348949644208225,0.042032645938791996,0.015964383536605297,0.05104154368479875,0.05606965179466981,0.09700421817193217,0.24730938661295046
INCROYABLE  31cm  - fromage de chèvre  ID38,0.09208566443954164,0.16178521300262427,0.16969650575168582,0.03186967732157306,0.3967092434109933,0.042380673776334137,0.01608318813536339,0.051550197887574714,0.05648365201995966,0.09776529604812666,0.24931177239991487
INCROYABLE  31cm  - jambon  ID38,0.08895482768716953,0.15696780173464253,0.1647193266453673,0.03096271734246211,0.3845660864141371,0.04130256807792812,0.015479940132167407,0.05003613829758823,0.05456250937814187,0.09510725242480866,0.2415824650199965
INCROYABLE  31cm  - lardons fumés  ID38,0.08991945425469544,0.1586129727849789,0.16641331370620654,0.03130560104580864,0.3885821015529544,0.04178192471469915,0.015628461709785733,0.05052209598600417,0.05514479210764336,0.09614425774194012,0.24412060654198317
INCROYABLE  31cm  - merguez  ID38,0.08910664277002221,0.1571951684674102,0.1649455447969688,0.031075584752001714,0.38521928290936264,0.04137589841847534,0.015471756548973236,0.05005320054587428,0.05469352298788333,0.09531048856031887,0.24194924962232206
INCROYABLE  31cm Miel - 31 cm  ID38,0.08937049719088189,0.1577735592784954,0.16572380787309135,0.03125427391210474,0.38686448753066216,0.041518543219527505,0.01548247100902684,0.05026257871637105,0.05491433212101791,0.09573831631165876,0.2428895717976052
INCROYABLE  31cm  - œuf  ID38,0.08937049719088189,0.1577735592784954,0.16572380787309135,0.03125427391210474,0.38686448753066216,0.041518543219527505,0.01548247100902684,0.05026257871637105,0.05491433212101791,0.09573831631165876,0.2428895717976052
INCROYABLE  31cm  - oignons  ID38,0.08936418172580575,0.1573880505221776,0.16491159072316083,0.031097968654678895,0.38548493761765507,0.04150555249601567,0.015514690062310378,0.05008348346860297,0.054732700716684436,0.09533141203026756,0.2422971412160684
INCROYABLE  31cm  - pepperoni  ID38,0.08937049719088189,0.1577735592784954,0.16572380787309135,0.03125427391210474,0.38686448753066216,0.041518543219527505,0.01548247100902684,0.05026257871637105,0.05491433212101791,0.09573831631165876,0.2428895717976052
INCROYABLE  31cm  - poivrons  ID38,0.08899059123519291,0.15696231626693083,0.16466240933191306,0.031018605852593084,0.384607779370727,0.04132723874715126,0.015443091270974263,0.0499657191888782,0.05459271419439982,0.09514296675513792,0.24161633120746598
INCROYABLE  31cm  - pommes de terre  ID38,0.0922139725009412,0.1618911123547284,0.16965387514817862,0.03197671525225329,0.3969666533093866,0.0424260874700076,0.01607895218569021,0.051492343672568525,0.05652148994600598,0.097783027741716,0.249612398800447
INCROYABLE  31cm  - poulet  ID38,0.08902026580722126,0.15705532890311855,0.1647819222931533,0.03104672753741984,0.3848321810525528,0.04135759610759834,0.015458697356146172,0.05000274830420701,0.054613948578262045,0.09522904525804315,0.24174231786442119
INCROYABLE  31cm Reblochon - 31 cm  ID38,0.08911660991443285,0.15719774771529635,0.16509256305948267,0.031094753664480414,0.3853586873856986,0.04142480860632771,0.015462228010327877,0.05010814014032614,0.054711552081510434,0.09536355084853558,0.24200196190648776
INCROYABLE  31cm Roquefort - 31 cm  ID38,0.08911660991443285,0.15719774771529635,0.16509256305948267,0.031094753664480414,0.3853586873856986,0.04142480860632771,0.015462228010327877,0.05010814014032614,0.054711552081510434,0.09536355084853558,0.24200196190648776
INCROYABLE  31cm Sans Champignons  ID38,0.09512044912475974,0.16603284559647938,0.1741563905426517,0.03263668711991982,0.40773200700632634,0.04305843129028822,0.016886207054526224,0.05271856669794009,0.05837959618753752,0.09989209291084135,0.25662286572474796
INCROYABLE  31cm Sans Crème Fraîche  ID38,0.0951786817562871,0.16635729244688938,0.17458736411152884,0.03282182228088692,0.408468828507476,0.043428732270513956,0.016776455002167127,0.05288911808563526,0.05832008427854502,0.10039670590800039,0.25700435213037987
INCROYABLE  31cm Sans Jambon  ID38,0.09441055755091994,0.16505407413117631,0.17317351547494647,0.03229481850528305,0.40501153043792787,0.04285456216353629,0.0167975667995768,0.05256716718261844,0.05790749922773261,0.09927481260973328,0.2548514848863985
INCROYABLE  31cm Sans Lardons  ID38,0.09505996280480167,0.165975342880396,0.1740197187654828,0.03258896297850089,0.4074185803036796,0.04310430461456219,0.016850795034102927,0.05272510376181496,0.05833285968230479,0.09985015612133646,0.2564021994352472
INCROYABLE  31cm Sans Merguez  ID38,0.09522222759839329,0.16628869689940887,0.17442461983563567,0.03267457587416334,0.4082698852032893,0.04317429502196315,0.01689547238097398,0.052847899189818796,0.05847362028512084,0.10010303328870122,0.25685162832442676
INCROYABLE  31cm Sans Mozzarella  ID38,0.09524983178013137,0.16636925235662525,0.17476735854274075,0.03272188762408255,0.40867134936648275,0.04329626162409871,0.016870196709750155,0.052980122449340694,0.058520777832101745,0.10026457941302068,0.2570087303026888
INCROYABLE  31cm Sans Oeuf  ID38,0.0948922037704524,0.16613832628421943,0.17459321096809324,0.032781136472730996,0.4082287842300842,0.04318391358011617,0.016722488437544106,0.05285400455488129,0.05837867732603379,0.10024309220662155,0.2565959226159935
INCROYABLE  31cm Sans Origan  ID38,0.09533547760016486,0.16650240643682593,0.174741523659574,0.032735758090669836,0.4089333800953257,0.04317024621845773,0.016941157856182873,0.05289285358164535,0.05849821976988292,0.10020909220488781,0.25738083804136763
INCROYABLE  31cm Sans Pepperoni  ID38,0.0948922037704524,0.16613832628421943,0.17459321096809324,0.032781136472730996,0.4082287842300842,0.04318391358011617,0.016722488437544106,0.05285400455488129,0.05837867732603379,0.10024309220662155,0.2565959226159935
INCROYABLE  31cm Saumon - 31 cm  ID38,0.0895127821882992,0.15776263269458557,0.16546536723441987,0.031148035274719918,0.3866039348946931,0.04144626156507866,0.015581444245256286,0.0501948373789769,0.05486309047149656,0.0955585558817956,0.24295428679587064
INCROYABLE  31cm  - tomates fraîches  ID38,0.09007756957136571,0.15886640252655151,0.16650317246926558,0.03132212501374369,0.38906614065260503,0.041742433377975445,0.015701607710232615,0.05053297278326403,0.055151519203440254,0.0961964371637552,0.2445683330685796
BOURGUIGNONNE - 26cm Anchois - 26 cm  ID39,0.06222323364132603,0.11042747012339582,0.11490301393174099,0.022131948427073292,0.26913120399754303,0.030059367991729268,0.010313722394969766,0.034898726830077276,0.03783588740502231,0.06755536926032507,0.16916913740058878
BOURGUIGNONNE - 26cm Artichaut - 26 cm  ID39,0.06290202356829623,0.11170684226886637,0.1165995833949474,0.022442286612163753,0.27263087697441735,0.030421160198765528,0.010416038014594635,0.035435801068435184,0.03837050087091742,0.06845409700319038,0.17116168614517815
BOURGUIGNONNE - 26cm  - bœuf épicé  ID39,0.0647545125636702,0.1149486914450712,0.1197073079759536,0.02297900757176201,0.28017635471885693,0.03126478349216824,0.010760020481716169,0.03639867983935587,0.03945968537082459,0.07032357753472972,0.17597225058630847
BOURGUIGNONNE - 26cm  - câpres  ID39,0.061772939071639235,0.10970939424237867,0.11415901970287191,0.021999729567717296,0.2674116814357865,0.029831115827030585,0.010218493177515803,0.03466491690464531,0.03760335257337197,0.06710774322693772,0.16804008157069925
BOURGUIGNONNE - 26cm  - champignons frais  ID39,0.06562396168143804,0.11615372485941707,0.12088722334984127,0.023177652197087284,0.2832993374937184,0.03131624963460258,0.011036817141726822,0.03670758834803474,0.0398573906459389,0.07080062148701959,0.17823922210838666
BOURGUIGNONNE - 26cm  - chorizo  ID39,0.06290202356829623,0.11170684226886637,0.1165995833949474,0.022442286612163753,0.27263087697441735,0.030421160198765528,0.010416038014594635,0.035435801068435184,0.03837050087091742,0.06845409700319038,0.17116168614517815
BOURGUIGNONNE - 26cm  - crème fraîche  ID39,0.06641524413706912,0.11740427236036031,0.12237808522247141,0.023622791155142916,0.28668597454583433,0.03188990694071223,0.011051951373092483,0.03711574421742177,0.040349579883040824,0.07183544722447194,0.1802787835636141
BOURGUIGNONNE - 26cm  - double mozzarella  ID39,0.06972467691972999,0.12234541278274641,0.12753177065050308,0.0244589989847641,0.29926216815071177,0.03277819316801107,0.011820943824069634,0.038639272180505044,0.04254860159880462,0.07432794762068434,0.18829529076068086
BOURGUIGNONNE - 26cm  - fromage de chèvre  ID39,0.0729423587357109,0.12811461976937302,0.1333656428605056,0.025438377461368143,0.3130409444646729,0.034267028283790225,0.012342657200102391,0.04060735625389862,0.04441823426107271,0.0776736768077567,0.19689905084308085
BOURGUIGNONNE - 26cm  - jambon  ID39,0.06489000218008219,0.11529951809118404,0.12016905496326066,0.022966337304510396,0.2810481974830506,0.031227527355123286,0.010859770564436004,0.03658631791326177,0.03950062592736601,0.07039755291879263,0.17660408575732747
BOURGUIGNONNE - 26cm  - lardons fumés  ID39,0.06470833701425197,0.11488820553361895,0.1196011985880085,0.022957320108935166,0.27994016531162,0.03126630553351836,0.01075964468645191,0.036369524469645476,0.03934454163190208,0.07026480339383077,0.1759405505500568
BOURGUIGNONNE - 26cm  - merguez  ID39,0.062060323550458124,0.11023611876889597,0.11478257345422659,0.022130015784738194,0.26879004556784003,0.029951280516083957,0.010287390341588766,0.03485400876485763,0.03781560752518902,0.06746925110652303,0.1688444666606508
BOURGUIGNONNE - 26cm Miel - 26 cm  ID39,0.06830667509282741,0.12143890019257961,0.1269368129135093,0.024427559057512125,0.2967792889955858,0.0327935151399799,0.011339229655044825,0.03849049789881378,0.041797605061986556,0.07435792734927579,0.18621653192916118
BOURGUIGNONNE - 26cm Noix - 26 cm  ID39,0.06830667509282741,0.12143890019257961,0.1269368129135093,0.024427559057512125,0.2967792889955858,0.0327935151399799,0.011339229655044825,0.03849049789881378,0.041797605061986556,0.07435792734927579,0.18621653192916118
BOURGUIGNONNE - 26cm Oeuf - 26 cm  ID39,0.06830667509282741,0.12143890019257961,0.1269368129135093,0.024427559057512125,0.2967792889955858,0.0327935151399799,0.011339229655044825,0.03849049789881378,0.041797605061986556,0.07435792734927579,0.18621653192916118
BOURGUIGNONNE - 26cm  - œuf  ID39,0.06830667509282741,0.12143890019257961,0.1269368129135093,0.024427559057512125,0.2967792889955858,0.0327935151399799,0.011339229655044825,0.03849049789881378,0.041797605061986556,0.07435792734927579,0.18621653192916118
BOURGUIGNONNE - 26cm  - oignons  ID39,0.06399783878774401,0.11314118925692003,0.11740148449174376,0.022652179788493765,0.2755413301820979,0.030837497315963212,0.010628234593053504,0.03571745492411917,0.03879631266886768,0.0690329013640167,0.17341421994290665
BOURGUIGNONNE - 26cm Olives 26  ID39,0.07221251486987554,0.12851808795226247,0.1343658463721508,0.025475860416986643,0.31319871924255094,0.03504897528590896,0.012112687871205346,0.041017893887915186,0.0439383323862873,0.07874912982096945,0.1966040291130807
BOURGUIGNONNE - 26cm  - pepperoni  ID39,0.06830667509282741,0.12143890019257961,0.1269368129135093,0.024427559057512125,0.2967792889955858,0.0327935151399799,0.011339229655044825,0.03849049789881378,0.041797605061986556,0.07435792734927579,0.18621653192916118
BOURGUIGNONNE - 26cm  - poivrons  ID39,0.061772939071639235,0.10970939424237867,0.11415901970287191,0.021999729567717296,0.2674116814357865,0.029831115827030585,0.010218493177515803,0.03466491690464531,0.03760335257337197,0.06710774322693772,0.16804008157069925
