D.OrderHeaderID,D.PersonID,user_visit,H.NbDiners,nb_visits,avg_ticketU,pch_freq,visit_duration,TemperatureC,Humidity,Wind_Direction,Conditions,DoW,DoM,WoY,MoY,QoY,schedule,H,HMS
4180,42573,0,5,1,18.0,0.0,52.6248333295186,22,53,NW,Clear,7,12,32,8,3,holidays,19,19:30:00
4180,42574,0,5,1,12.5,0.0,21.805049999555006,22,53,NW,Clear,7,12,32,8,3,holidays,19,19:30:00
4182,42577,0,2,1,26.5,0.0,99.55878333250679,27,39,NNE,Clear,1,13,33,8,3,holidays,17,17:00:00
4182,42578,0,2,1,17.0,0.0,66.7373333334923,27,39,NNE,Clear,1,13,33,8,3,holidays,17,17:00:00
4183,42579,1,4,2,30.125,0.0,102.208999999364,27,51,North,Scattered Clouds,1,13,33,8,3,holidays,17,17:30:00
4183,42581,0,4,1,10.0,0.0,102.16528333425501,27,51,North,Scattered Clouds,1,13,33,8,3,holidays,17,17:30:00
4183,42582,0,4,1,20.5,0.0,99.6872166673342,27,51,North,Scattered Clouds,1,13,33,8,3,holidays,17,17:30:00
4184,42583,1,4,2,115.1,0.0,85.22005000114441,27,48,North,Partly Cloudy,1,13,33,8,3,holidays,18,18:00:00
4184,42585,0,4,1,10.0,0.0,85.13095000187559,27,48,North,Partly Cloudy,1,13,33,8,3,holidays,18,18:00:00
4184,42586,0,4,1,21.8,0.0,79.1711666663488,27,48,North,Partly Cloudy,1,13,33,8,3,holidays,18,18:00:00
4186,42589,0,2,1,27.5,0.0,26.0361166675886,27,48,NNE,Partly Cloudy,1,13,33,8,3,holidays,18,18:30:00
4188,42591,0,3,1,12.5,0.0,77.6680499990781,26,51,ENE,Scattered Clouds,1,13,33,8,3,holidays,19,19:00:00
4188,42592,0,3,1,33.0,0.0,68.2841666658719,26,51,ENE,Scattered Clouds,1,13,33,8,3,holidays,19,19:00:00
4188,42593,0,3,1,33.5,0.0,77.6463333328565,26,51,ENE,Scattered Clouds,1,13,33,8,3,holidays,19,19:00:00
4187,42595,0,2,1,26.0,0.0,63.185450001557705,26,51,ENE,Scattered Clouds,1,13,33,8,3,holidays,19,19:00:00
4189,42599,0,2,1,20.8,0.0,80.6604500015577,26,51,ENE,Scattered Clouds,1,13,33,8,3,holidays,19,19:00:00
4189,42600,0,2,1,0.0,0.0,15.3334333340327,26,51,ENE,Scattered Clouds,1,13,33,8,3,holidays,19,19:00:00
4193,42613,0,2,1,18.0,0.0,60.550899998347,26,51,NE,Clear,1,13,33,8,3,holidays,20,20:30:00
4194,42615,0,2,1,10.5,0.0,42.7466666698456,25,57,ESE,Clear,2,14,33,8,3,before_aday_off,10,10:30:00
4194,42616,0,2,1,4.5,0.0,42.724399999777496,25,57,ESE,Clear,2,14,33,8,3,before_aday_off,10,10:30:00
4195,42618,0,2,1,3.5,0.0,76.2505499998728,25,57,ESE,Clear,2,14,33,8,3,before_aday_off,10,10:30:00
4197,42619,0,3,1,13.95,0.0,10.2257833321889,25,57,ESE,Clear,2,14,33,8,3,before_aday_off,10,10:30:00
4197,42620,0,3,1,3.5,0.0,25.679383333524104,25,57,ESE,Clear,2,14,33,8,3,before_aday_off,10,10:30:00
4197,42622,0,3,1,15.6,0.0,17.2455000003179,25,57,ESE,Clear,2,14,33,8,3,before_aday_off,10,10:30:00
4196,42623,0,2,1,3.0,0.0,35.801783335208896,25,57,ESE,Clear,2,14,33,8,3,before_aday_off,10,10:30:00
4196,42624,0,2,1,3.0,0.0,35.787666666507704,25,57,ESE,Clear,2,14,33,8,3,before_aday_off,10,10:30:00
4198,42626,0,5,1,15.45,0.0,15.847399997711198,26,44,ESE,Clear,2,14,33,8,3,before_aday_off,11,11:00:00
4198,42627,0,5,1,31.45,0.0,13.9600499987602,26,44,ESE,Clear,2,14,33,8,3,before_aday_off,11,11:00:00
4198,42628,0,5,1,19.0,0.0,17.0547166665395,26,44,ESE,Clear,2,14,33,8,3,before_aday_off,11,11:00:00
4201,42634,0,4,1,12.0,0.0,49.3453999996185,34,24,ESE,Clear,2,14,33,8,3,before_aday_off,17,17:00:00
4201,42635,0,4,1,12.75,0.0,55.09676666657129,34,24,ESE,Clear,2,14,33,8,3,before_aday_off,17,17:00:00
4201,42636,0,4,1,15.0,0.0,60.657333334287,34,24,ESE,Clear,2,14,33,8,3,before_aday_off,17,17:00:00
4204,42639,0,4,1,6.0,0.0,64.60273333390549,35,22,ESE,Clear,2,14,33,8,3,before_aday_off,18,18:00:00
4204,42640,0,4,1,9.7,0.0,64.1743833343188,35,22,ESE,Clear,2,14,33,8,3,before_aday_off,18,18:00:00
4203,42642,0,2,1,0.5,0.0,51.6431666692098,35,22,ESE,Clear,2,14,33,8,3,before_aday_off,18,18:00:00
4208,42644,0,5,1,3.0,0.0,19.6911666631699,35,30,SSE,Clear,2,14,33,8,3,before_aday_off,18,18:30:00
4208,42645,0,5,1,31.0,0.0,60.9956166664759,35,30,SSE,Clear,2,14,33,8,3,before_aday_off,18,18:30:00
4208,42646,0,5,1,31.0,0.0,17.1318833351135,35,30,SSE,Clear,2,14,33,8,3,before_aday_off,18,18:30:00
4207,42648,0,2,1,3.0,0.0,68.08878333171211,35,30,SSE,Clear,2,14,33,8,3,before_aday_off,18,18:30:00
4207,42649,0,2,1,6.5,0.0,70.7634999990463,35,30,SSE,Clear,2,14,33,8,3,before_aday_off,18,18:30:00
4211,42652,0,3,1,7.75,0.0,77.1225000023842,20,87,SW,Clear,3,15,33,8,3,a_day_off,10,10:00:00
4211,42654,0,3,1,7.25,0.0,77.08776666720709,20,87,SW,Clear,3,15,33,8,3,a_day_off,10,10:00:00
4210,42655,0,1,1,11.75,0.0,54.966616666316995,20,87,SW,Clear,3,15,33,8,3,a_day_off,10,10:00:00
4210,42656,0,1,1,14.25,0.0,38.7262166659037,20,87,SW,Clear,3,15,33,8,3,a_day_off,10,10:00:00
4212,42658,0,2,1,16.25,0.0,71.6264500021935,20,87,SW,Clear,3,15,33,8,3,a_day_off,10,10:00:00
4213,42659,0,4,1,25.25,0.0,116.665166668097,20,88,WSW,Mostly Cloudy,3,15,33,8,3,a_day_off,10,10:30:00
4213,42660,0,4,1,37.75,0.0,110.45593333244301,20,88,WSW,Mostly Cloudy,3,15,33,8,3,a_day_off,10,10:30:00
4213,42662,0,4,1,26.5,0.0,116.433333333333,20,88,WSW,Mostly Cloudy,3,15,33,8,3,a_day_off,10,10:30:00
4214,42663,0,2,1,4.8,0.0,72.7157833337784,21,83,SSW,Thunderstorm,3,15,33,8,3,a_day_off,11,11:30:00
4214,42664,0,2,1,4.8,0.0,72.70166666905091,21,83,SSW,Thunderstorm,3,15,33,8,3,a_day_off,11,11:30:00
4215,42670,0,2,1,15.5,0.0,41.5038999994596,22,78,SW,Mostly Cloudy,3,15,33,8,3,a_day_off,12,12:00:00
4218,42680,0,2,1,29.0,0.0,92.71711666584021,21,74,West,Clear,3,15,33,8,3,a_day_off,17,17:00:00
4218,42681,0,2,1,7.75,0.0,91.4070666670799,21,74,West,Clear,3,15,33,8,3,a_day_off,17,17:00:00
4216,42683,0,2,1,4.11,0.0,92.75428333282473,21,74,West,Clear,3,15,33,8,3,a_day_off,17,17:00:00
4221,42691,0,1,1,24.0,0.0,47.6031166672707,22,73,West,Mostly Cloudy,3,15,33,8,3,a_day_off,18,18:30:00
4225,42694,0,4,1,21.5,0.0,93.94900000095372,22,73,West,Mostly Cloudy,3,15,33,8,3,a_day_off,18,18:30:00
4225,42696,0,4,1,12.5,0.0,78.11476666927341,22,73,West,Mostly Cloudy,3,15,33,8,3,a_day_off,18,18:30:00
4225,42697,0,4,1,16.0,0.0,122.631566667557,22,73,West,Mostly Cloudy,3,15,33,8,3,a_day_off,18,18:30:00
4227,42701,0,1,1,17.2,0.0,92.03704999685291,21,78,West,Overcast,3,15,33,8,3,a_day_off,19,19:00:00
4227,42703,0,1,1,46.5,0.0,95.5017166694005,21,78,West,Overcast,3,15,33,8,3,a_day_off,19,19:00:00
4227,42704,0,1,1,19.0,0.0,99.0457166671753,21,78,West,Overcast,3,15,33,8,3,a_day_off,19,19:00:00
4228,42705,0,2,1,19.5,0.0,101.94573333263399,22,73,West,Scattered Clouds,3,15,33,8,3,a_day_off,19,19:30:00
4228,42707,0,2,1,22.0,0.0,101.919233334064,22,73,West,Scattered Clouds,3,15,33,8,3,a_day_off,19,19:30:00
4229,42708,0,4,1,18.1,0.0,154.23049999872802,22,73,West,Scattered Clouds,3,15,33,8,3,a_day_off,19,19:30:00
4229,42709,0,4,1,29.0,0.0,154.173049998283,22,73,West,Scattered Clouds,3,15,33,8,3,a_day_off,19,19:30:00
4229,42719,0,4,1,8.75,0.0,154.03400000333798,22,73,West,Scattered Clouds,3,15,33,8,3,a_day_off,19,19:30:00
4232,42726,0,2,1,14.5,0.0,48.9017166654269,18,88,Variable,Overcast,4,16,33,8,3,holidays,10,10:30:00
4232,42727,0,2,1,13.0,0.0,48.882433331012706,18,88,Variable,Overcast,4,16,33,8,3,holidays,10,10:30:00
4234,42729,0,2,1,17.0,0.0,41.6332166671753,18,88,Variable,Overcast,4,16,33,8,3,holidays,10,10:30:00
4233,42730,0,2,1,23.0,0.0,43.9282166639964,18,88,Variable,Overcast,4,16,33,8,3,holidays,10,10:30:00
4233,42731,0,2,1,17.0,0.0,43.9110999981562,18,88,Variable,Overcast,4,16,33,8,3,holidays,10,10:30:00
4236,42733,0,2,1,13.0,0.0,76.8673833330472,18,88,Variable,Overcast,4,16,33,8,3,holidays,10,10:30:00
4237,42736,0,2,1,19.0,0.0,72.3816000024478,19,78,Variable,Overcast,4,16,33,8,3,holidays,11,11:30:00
4237,42737,0,2,1,25.0,0.0,72.2957166671753,19,78,Variable,Overcast,4,16,33,8,3,holidays,11,11:30:00
4239,42740,1,4,2,13.29,0.0,63.8185000022252,19,78,Variable,Overcast,4,16,33,8,3,holidays,11,11:30:00
4239,42741,0,4,1,17.5,0.0,63.79705000321071,19,78,Variable,Overcast,4,16,33,8,3,holidays,11,11:30:00
4239,42743,0,4,1,13.0,0.0,63.757450000445004,19,78,Variable,Overcast,4,16,33,8,3,holidays,11,11:30:00
4238,42745,0,2,1,13.0,0.0,30.059500002861,19,78,Variable,Overcast,4,16,33,8,3,holidays,11,11:30:00
4243,42755,1,3,2,13.75,0.0,88.05083333253859,26,47,WSW,Mostly Cloudy,4,16,33,8,3,holidays,17,17:30:00
4243,42756,0,3,1,21.5,0.0,85.4371166666349,26,47,WSW,Mostly Cloudy,4,16,33,8,3,holidays,17,17:30:00
4244,42758,0,4,1,19.5,0.0,100.37971666653999,25,40,WSW,Clear,4,16,33,8,3,holidays,18,18:00:00
4244,42759,0,4,1,10.0,0.0,103.154783332348,25,40,WSW,Clear,4,16,33,8,3,holidays,18,18:00:00
4244,42760,0,4,1,4.5,0.0,100.40144999822,25,40,WSW,Clear,4,16,33,8,3,holidays,18,18:00:00
4245,42762,0,2,1,13.0,0.0,64.05540000200271,25,40,WSW,Clear,4,16,33,8,3,holidays,18,18:00:00
4245,42763,0,2,1,15.5,0.0,62.870716667175294,25,40,WSW,Clear,4,16,33,8,3,holidays,18,18:00:00
4246,42764,0,3,1,0.0,0.0,83.18071666558579,25,54,West,Mostly Cloudy,4,16,33,8,3,holidays,18,18:30:00
4246,42766,0,3,1,16.5,0.0,83.1590499997139,25,54,West,Mostly Cloudy,4,16,33,8,3,holidays,18,18:30:00
4249,42768,0,5,1,11.25,0.0,134.323333334923,25,54,West,Mostly Cloudy,4,16,33,8,3,holidays,18,18:30:00
4249,42770,0,5,1,21.75,0.0,134.25106666485502,25,54,West,Mostly Cloudy,4,16,33,8,3,holidays,18,18:30:00
4249,42773,0,5,1,9.75,0.0,133.499550000827,25,54,West,Mostly Cloudy,4,16,33,8,3,holidays,18,18:30:00
4247,42774,0,2,1,25.0,0.0,83.413666665554,25,54,West,Mostly Cloudy,4,16,33,8,3,holidays,18,18:30:00
4247,42775,0,2,1,24.0,0.0,83.3978833317757,25,54,West,Mostly Cloudy,4,16,33,8,3,holidays,18,18:30:00
4248,42777,0,8,1,3.0,0.0,88.7734499971072,25,54,West,Mostly Cloudy,4,16,33,8,3,holidays,18,18:30:00
4251,42779,0,3,1,23.5,0.0,104.372716665268,26,51,WNW,Mostly Cloudy,4,16,33,8,3,holidays,19,19:00:00
4251,42780,0,3,1,26.0,0.0,102.693833331267,26,51,WNW,Mostly Cloudy,4,16,33,8,3,holidays,19,19:00:00
4252,42782,0,2,1,26.0,0.0,63.0477166652679,25,54,NW,Mostly Cloudy,4,16,33,8,3,holidays,19,19:30:00
4252,42783,0,2,1,19.0,0.0,63.0314500013987,25,54,NW,Mostly Cloudy,4,16,33,8,3,holidays,19,19:30:00
4259,42796,0,3,1,19.5,0.0,46.183266667525,22,73,SSW,Mostly Cloudy,5,17,33,8,3,holidays,10,10:30:00
4257,42798,0,2,1,2.0,0.0,61.057333334287,21,75,SSW,Clear,5,17,33,8,3,holidays,10,10:00:00
4258,42799,0,2,1,12.5,0.0,79.08316666682559,21,75,SSW,Clear,5,17,33,8,3,holidays,10,10:00:00
4257,42800,0,2,1,0.0,0.0,11.874000000953698,21,75,SSW,Clear,5,17,33,8,3,holidays,10,10:00:00
4256,42802,0,2,1,17.0,0.0,64.13711666663491,21,75,SSW,Clear,5,17,33,8,3,holidays,10,10:00:00
4258,42803,0,2,1,11.5,0.0,57.1221166650454,21,75,SSW,Clear,5,17,33,8,3,holidays,10,10:00:00
4259,42804,0,3,1,9.5,0.0,44.0586666663488,22,73,SSW,Mostly Cloudy,5,17,33,8,3,holidays,10,10:30:00
4262,42806,0,2,1,9.5,0.0,75.0399333318075,22,73,SSW,Mostly Cloudy,5,17,33,8,3,holidays,10,10:30:00
4263,42807,0,4,1,16.0,0.0,60.5248999993006,22,61,SW,Clear,5,17,33,8,3,holidays,11,11:00:00
4263,42808,0,4,1,13.0,0.0,60.33190000057221,22,61,SW,Clear,5,17,33,8,3,holidays,11,11:00:00
4263,42810,0,4,1,13.0,0.0,63.849666666984604,22,61,SW,Clear,5,17,33,8,3,holidays,11,11:00:00
4264,42811,0,4,1,10.0,0.0,67.9685666680336,22,61,SW,Clear,5,17,33,8,3,holidays,11,11:00:00
4264,42812,0,4,1,10.0,0.0,64.5344999988874,22,61,SW,Clear,5,17,33,8,3,holidays,11,11:00:00
4264,42814,0,4,1,3.2,0.0,67.84500000079471,22,61,SW,Clear,5,17,33,8,3,holidays,11,11:00:00
4265,42815,0,2,1,19.0,0.0,71.21804999907809,22,61,SW,Clear,5,17,33,8,3,holidays,11,11:00:00
4265,42816,0,2,1,19.0,0.0,33.9224500020345,22,61,SW,Clear,5,17,33,8,3,holidays,11,11:00:00
4267,42818,0,6,1,26.0,0.0,76.1630666653315,22,61,SW,Clear,5,17,33,8,3,holidays,11,11:00:00
4267,42819,0,6,1,16.2,0.0,81.2952333331108,22,61,SW,Clear,5,17,33,8,3,holidays,11,11:00:00
4267,42820,0,6,1,17.2,0.0,81.23223333358759,22,61,SW,Clear,5,17,33,8,3,holidays,11,11:00:00
4268,42822,0,2,1,0.5,0.0,13.4089333335559,23,65,NW,Mostly Cloudy,5,17,33,8,3,holidays,11,11:30:00
4269,42823,0,2,1,19.0,0.0,49.851400001843786,23,65,NW,Mostly Cloudy,5,17,33,8,3,holidays,11,11:30:00
4269,42824,0,2,1,17.5,0.0,48.6167166670163,23,65,NW,Mostly Cloudy,5,17,33,8,3,holidays,11,11:30:00
4271,42832,0,2,1,3.0,0.0,108.52416666746099,28,51,NW,Partly Cloudy,5,17,33,8,3,holidays,17,17:30:00
4273,42834,0,2,1,0.0,0.0,39.7290000001589,28,40,NE,Clear,5,17,33,8,3,holidays,18,18:00:00
4273,42835,0,2,1,3.5,0.0,27.8091666698456,28,40,NE,Clear,5,17,33,8,3,holidays,18,18:00:00
4274,42837,0,2,1,0.0,0.0,4.684049999713901,28,51,North,Scattered Clouds,5,17,33,8,3,holidays,18,18:30:00
4276,42840,0,4,1,17.0,0.0,101.62221666574499,28,51,North,Mostly Cloudy,5,17,33,8,3,holidays,19,19:00:00
4276,42841,0,4,1,23.5,0.0,101.53216666777901,28,51,North,Mostly Cloudy,5,17,33,8,3,holidays,19,19:00:00
4276,42843,0,4,1,21.0,0.0,101.05904999971399,28,51,North,Mostly Cloudy,5,17,33,8,3,holidays,19,19:00:00
4278,42849,0,2,1,11.5,0.0,100.20761666695299,21,83,West,Clear,6,18,33,8,3,holidays,10,10:00:00
4278,42850,0,2,1,8.5,0.0,100.220616666476,21,83,West,Clear,6,18,33,8,3,holidays,10,10:00:00
4282,42854,0,4,1,9.25,0.0,127.81494999726601,23,73,West,Mostly Cloudy,6,18,33,8,3,holidays,10,10:30:00
4282,42855,0,4,1,10.25,0.0,126.829783332348,23,73,West,Mostly Cloudy,6,18,33,8,3,holidays,10,10:30:00
4282,42856,0,4,1,12.75,0.0,126.702333335082,23,73,West,Mostly Cloudy,6,18,33,8,3,holidays,10,10:30:00
4279,42858,0,2,1,4.0,0.0,60.274049997329705,23,73,West,Mostly Cloudy,6,18,33,8,3,holidays,10,10:30:00
4280,42859,0,5,1,36.5,0.0,78.42204999923709,23,73,West,Mostly Cloudy,6,18,33,8,3,holidays,10,10:30:00
4280,42860,0,5,1,20.2,0.0,72.9857833345731,23,73,West,Mostly Cloudy,6,18,33,8,3,holidays,10,10:30:00
4280,42862,0,5,1,19.0,0.0,76.5735000014305,23,73,West,Mostly Cloudy,6,18,33,8,3,holidays,10,10:30:00
4283,42863,0,3,1,21.0,0.0,66.43338333368301,23,59,West,Clear,6,18,33,8,3,holidays,11,11:00:00
4283,42864,0,3,1,17.5,0.0,66.41949999729789,23,59,West,Clear,6,18,33,8,3,holidays,11,11:00:00
4284,42866,0,3,1,3.0,0.0,51.234549999237096,23,69,West,Overcast,6,18,33,8,3,holidays,11,11:30:00
4284,42867,0,3,1,3.0,0.0,51.8129333297412,23,69,West,Overcast,6,18,33,8,3,holidays,11,11:30:00
4284,42868,0,3,1,3.5,0.0,52.1098333319028,23,69,West,Overcast,6,18,33,8,3,holidays,11,11:30:00
4285,42871,0,3,1,7.5,0.0,61.937383333842,23,69,West,Overcast,6,18,33,8,3,holidays,11,11:30:00
4287,42876,0,2,1,16.0,0.0,29.329383333524103,23,73,West,Mostly Cloudy,6,18,33,8,3,holidays,12,12:30:00
4287,42877,0,2,1,17.0,0.0,30.925,23,73,West,Mostly Cloudy,6,18,33,8,3,holidays,12,12:30:00
4288,42881,0,2,1,0.0,0.0,51.5487666686376,23,61,WNW,Mostly Cloudy,6,18,33,8,3,holidays,17,17:30:00
4289,42883,1,1,2,29.75,0.0,53.4145499984423,23,61,WNW,Mostly Cloudy,6,18,33,8,3,holidays,17,17:30:00
4290,42886,0,2,1,5.3,0.0,40.9283999999364,23,61,WNW,Mostly Cloudy,6,18,33,8,3,holidays,17,17:30:00
4291,42888,0,2,1,0.0,0.0,58.4786666671435,23,61,WNW,Mostly Cloudy,6,18,33,8,3,holidays,17,17:30:00
4291,42890,0,2,1,8.5,0.0,58.4152333339055,23,61,WNW,Mostly Cloudy,6,18,33,8,3,holidays,17,17:30:00
4292,42891,0,2,1,2.0,0.0,9.02393333514531,24,52,West,Clear,6,18,33,8,3,holidays,18,18:00:00
4294,42893,0,3,1,21.0,0.0,28.8225666681925,23,61,NW,Mostly Cloudy,6,18,33,8,3,holidays,18,18:30:00
4294,42894,0,3,1,18.0,0.0,76.9690499981244,23,61,NW,Mostly Cloudy,6,18,33,8,3,holidays,18,18:30:00
4294,42895,0,3,1,16.5,0.0,28.6714999993642,23,61,NW,Mostly Cloudy,6,18,33,8,3,holidays,18,18:30:00
4295,42898,0,2,1,7.5,0.0,50.5135666688283,23,61,NW,Mostly Cloudy,6,18,33,8,3,holidays,18,18:30:00
4296,42899,0,2,1,18.5,0.0,40.9296166698138,23,61,NW,Mostly Cloudy,6,18,33,8,3,holidays,18,18:30:00
4296,42900,0,2,1,14.5,0.0,40.7813833316167,23,61,NW,Mostly Cloudy,6,18,33,8,3,holidays,18,18:30:00
4297,42904,0,3,1,6.0,0.0,54.37149999936421,17,72,NE,Clear,7,19,33,8,3,holidays,10,10:00:00
4297,42905,0,3,1,8.5,0.0,54.358933333555896,17,72,NE,Clear,7,19,33,8,3,holidays,10,10:00:00
4300,42908,0,4,1,0.0,0.0,69.3604999979337,19,51,NE,Clear,7,19,33,8,3,holidays,11,11:00:00
4300,42910,0,4,1,3.0,0.0,69.3326666673024,19,51,NE,Clear,7,19,33,8,3,holidays,11,11:00:00
4300,42911,0,4,1,4.0,0.0,69.3170500000318,19,51,NE,Clear,7,19,33,8,3,holidays,11,11:00:00
4302,42914,0,2,1,5.5,0.0,89.6107166687648,19,51,NE,Clear,7,19,33,8,3,holidays,11,11:00:00
4299,42918,0,1,1,29.0,0.0,16.1618833343188,19,51,NE,Clear,7,19,33,8,3,holidays,11,11:00:00
4301,42919,0,2,1,19.0,0.0,65.9576666673024,19,51,NE,Clear,7,19,33,8,3,holidays,11,11:00:00
4301,42920,0,2,1,0.0,0.0,23.631666668256106,19,51,NE,Clear,7,19,33,8,3,holidays,11,11:00:00
4303,42922,0,2,1,3.0,0.0,46.93876666625339,19,56,NNE,Partly Cloudy,7,19,33,8,3,holidays,11,11:30:00
4304,42923,0,2,1,18.0,0.0,43.54900000095369,19,56,NNE,Partly Cloudy,7,19,33,8,3,holidays,11,11:30:00
4304,42924,0,2,1,24.0,0.0,48.9154500007629,19,56,NNE,Partly Cloudy,7,19,33,8,3,holidays,11,11:30:00
4305,42926,0,3,1,19.5,0.0,68.5945000012716,20,37,NNE,Clear,7,19,33,8,3,holidays,12,12:00:00
4305,42927,0,3,1,3.0,0.0,2.7913333336512203,20,37,NNE,Clear,7,19,33,8,3,holidays,12,12:00:00
4307,42929,0,3,1,37.0,0.0,58.250600000222505,24,33,North,Clear,7,19,33,8,3,holidays,17,17:00:00
4307,42931,0,3,1,24.5,0.0,58.89678333203,24,33,North,Clear,7,19,33,8,3,holidays,17,17:00:00
4308,42932,0,2,1,20.0,0.0,63.429783332347895,24,33,North,Clear,7,19,33,8,3,holidays,17,17:00:00
4308,42934,0,2,1,0.0,0.0,18.1521166642507,24,33,North,Clear,7,19,33,8,3,holidays,17,17:00:00
4311,42938,0,2,1,9.6,0.0,30.987549996376,23,44,NE,Clear,7,19,33,8,3,holidays,17,17:30:00
4311,42939,0,2,1,4.8,0.0,55.8915500005086,23,44,NE,Clear,7,19,33,8,3,holidays,17,17:30:00
4312,42943,0,2,1,26.6,0.0,70.9325500011444,23,33,North,Clear,7,19,33,8,3,holidays,18,18:00:00
4314,42945,0,2,1,28.0,0.0,39.9876666665077,23,33,North,Clear,7,19,33,8,3,holidays,18,18:00:00
4314,42946,0,2,1,8.0,0.0,16.4022833307584,23,33,North,Clear,7,19,33,8,3,holidays,18,18:00:00
4315,42947,0,3,1,35.0,0.0,130.032500000795,23,33,North,Clear,7,19,33,8,3,holidays,18,18:00:00
4315,42950,0,3,1,13.5,0.0,129.254000000159,23,33,North,Clear,7,19,33,8,3,holidays,18,18:00:00
4316,42951,0,2,1,0.5,0.0,78.70411666631699,23,33,North,Clear,7,19,33,8,3,holidays,18,18:00:00
4316,42952,0,2,1,3.2,0.0,62.2754999995232,23,33,North,Clear,7,19,33,8,3,holidays,18,18:00:00
4317,42955,0,2,1,4.0,0.0,71.1646166682243,23,33,North,Clear,7,19,33,8,3,holidays,18,18:00:00
4320,42961,0,2,1,20.0,0.0,6.1570000012715695,22,34,NNE,Clear,7,19,33,8,3,holidays,19,19:00:00
4320,42962,0,2,1,21.0,0.0,6.27228333552678,22,34,NNE,Clear,7,19,33,8,3,holidays,19,19:00:00
4321,42965,0,3,1,13.0,0.0,58.608833332856506,22,43,North,Clear,7,19,33,8,3,holidays,19,19:30:00
4321,42966,0,3,1,30.0,0.0,66.6235666672389,22,43,North,Clear,7,19,33,8,3,holidays,19,19:30:00
4322,42967,0,3,1,16.5,0.0,56.3535999973615,22,43,North,Clear,7,19,33,8,3,holidays,19,19:30:00
4322,42969,0,3,1,16.5,0.0,56.2513833324115,22,43,North,Clear,7,19,33,8,3,holidays,19,19:30:00
4323,42973,0,2,1,22.0,0.0,77.9817166686058,26,28,Variable,Clear,1,20,34,8,3,holidays,17,17:30:00
4323,42974,0,2,1,15.5,0.0,76.9241166631381,26,28,Variable,Clear,1,20,34,8,3,holidays,17,17:30:00
4325,42978,0,4,1,15.5,0.0,19.8239499966304,26,30,NNE,Clear,1,20,34,8,3,holidays,18,18:00:00
4325,42979,0,4,1,25.2,0.0,44.5822666684786,26,30,NNE,Clear,1,20,34,8,3,holidays,18,18:00:00
4325,42980,0,4,1,10.5,0.0,44.54916666746139,26,30,NNE,Clear,1,20,34,8,3,holidays,18,18:00:00
4326,42982,0,3,1,13.5,0.0,37.2970666646957,26,30,NNE,Clear,1,20,34,8,3,holidays,18,18:00:00
4326,42983,0,3,1,14.0,0.0,45.870283333460506,26,30,NNE,Clear,1,20,34,8,3,holidays,18,18:00:00
4328,42985,0,1,1,14.5,0.0,38.79028333425521,26,28,NE,Clear,1,20,34,8,3,holidays,18,18:30:00
4329,42987,0,2,1,13.0,0.0,60.332333330313396,26,28,NE,Clear,1,20,34,8,3,holidays,18,18:30:00
4334,42996,0,5,1,30.0,0.0,54.6805999994278,23,44,East,Clear,2,21,34,8,3,holidays,10,10:30:00
4334,42998,0,5,1,27.0,0.0,68.9833333333333,23,44,East,Clear,2,21,34,8,3,holidays,10,10:30:00
4335,43001,0,4,1,29.0,0.0,15.8387166698774,23,44,East,Clear,2,21,34,8,3,holidays,10,10:30:00
4337,43004,0,2,1,20.0,0.0,91.03550000190741,25,39,East,Clear,2,21,34,8,3,holidays,11,11:30:00
4337,43005,0,2,1,16.0,0.0,32.0427666664124,25,39,East,Clear,2,21,34,8,3,holidays,11,11:30:00
4339,43010,0,3,1,12.5,0.0,64.2623999993006,25,39,East,Clear,2,21,34,8,3,holidays,11,11:30:00
4341,43014,0,1,1,5.5,0.0,10.9787333329519,32,31,East,Clear,2,21,34,8,3,holidays,17,17:30:00
4341,43015,0,1,1,4.0,0.0,21.795883333683,32,31,East,Clear,2,21,34,8,3,holidays,17,17:30:00
4343,43018,0,2,1,36.0,0.0,26.3589999993642,32,21,East,Clear,2,21,34,8,3,holidays,18,18:00:00
4343,43019,0,2,1,15.5,0.0,56.4326000014941,32,21,East,Clear,2,21,34,8,3,holidays,18,18:00:00
4345,43021,0,4,1,15.0,0.0,65.4597166657448,32,31,East,Clear,2,21,34,8,3,holidays,18,18:30:00
4345,43023,0,4,1,13.0,0.0,66.163549999396,32,31,East,Clear,2,21,34,8,3,holidays,18,18:30:00
4345,43024,0,4,1,13.0,0.0,65.60633333126701,32,31,East,Clear,2,21,34,8,3,holidays,18,18:30:00
4347,43025,1,4,2,15.6,0.0,63.9599999984105,32,22,East,Clear,2,21,34,8,3,holidays,19,19:00:00
4347,43027,0,4,1,17.5,0.0,8.24155000050863,32,22,East,Clear,2,21,34,8,3,holidays,19,19:00:00
4347,43028,0,4,1,16.0,0.0,58.1221666653951,32,22,East,Clear,2,21,34,8,3,holidays,19,19:00:00
4350,43033,1,2,2,6.975,0.0,45.430000003178904,25,41,SE,Clear,3,22,34,8,3,holidays,10,10:00:00
4351,43035,0,2,1,8.75,0.0,59.5800666650136,26,42,SE,Clear,3,22,34,8,3,holidays,10,10:30:00
4351,43036,0,2,1,28.75,0.0,59.5544999996821,26,42,SE,Clear,3,22,34,8,3,holidays,10,10:30:00
4353,43037,0,2,1,6.5,0.0,55.428266664346104,26,42,SE,Clear,3,22,34,8,3,holidays,10,10:30:00
