,mean_visit_duration,median_visit_duration,std_visit_duration
THALASSA - 26cm  - jambon  ID35,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 26cm  - lardons fumés  ID35,56.114156981097366,55.23988312325727,33.29519703265902
THALASSA - 26cm  - merguez  ID35,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 26cm Miel - 26 cm  ID35,56.04297029624875,55.06793143979894,31.188443704763223
THALASSA - 26cm Noix - 26 cm  ID35,56.04297029624875,55.06793143979894,31.188443704763223
THALASSA - 26cm Oeuf - 26 cm  ID35,56.04297029624875,55.06793143979894,31.188443704763223
THALASSA - 26cm  - œuf  ID35,56.04297029624875,55.06793143979894,31.188443704763223
THALASSA - 26cm  - oignons  ID35,56.114156981097366,55.23988312325727,33.29519703265902
THALASSA - 26cm Olives 26  ID35,56.67105047704753,55.41950546024514,33.37322391367746
THALASSA - 26cm  - pepperoni  ID35,56.04297029624875,55.06793143979894,31.188443704763223
THALASSA - 26cm  - poivrons  ID35,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 26cm  - pommes de terre  ID35,56.67105047704753,55.23988312325727,33.29519703265902
THALASSA - 26cm  - poulet  ID35,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 26cm Reblochon - 26 cm  ID35,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 26cm Roquefort - 26 cm  ID35,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 26cm Sans Crème Fraîche  ID35,57.20666682240133,55.56221622788652,33.347664315455354
THALASSA - 26cm Sans Crevettes  ID35,57.32816694603393,55.74823537058468,33.4217045980307
THALASSA - 26cm Sans Moules  ID35,57.32816694603393,55.74823537058468,33.4217045980307
THALASSA - 26cm Sans Mozzarella  ID35,57.32816694603393,55.74823537058468,33.4217045980307
THALASSA - 26cm Sans Noix de St Jacques  ID35,57.442198100098864,56.10508024227999,34.18377245966969
THALASSA - 26cm Sans Persillade  ID35,57.32816694603393,55.74823537058468,33.4217045980307
THALASSA - 26cm Saumon - 26 cm  ID35,56.04297029624875,55.36532191991931,32.44161678890472
THALASSA - 26cm  - tomates fraîches  ID35,56.114156981097366,55.23988312325727,33.29519703265902
THALASSA - 31cm Ananas - 31 cm  ID36,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 31cm Anchois - 31 cm  ID36,56.04297029624875,55.23988312325727,33.08798366379632
THALASSA - 31cm Banane - 31 cm  ID36,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 31cm  - bœuf épicé  ID36,56.114156981097366,55.23988312325727,33.29519703265902
THALASSA - 31cm  - câpres  ID36,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 31cm  - champignons frais  ID36,56.114156981097366,55.23988312325727,33.29519703265902
THALASSA - 31cm  - chorizo  ID36,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 31cm  - crème fraîche  ID36,56.079873484348056,55.23988312325727,33.29519703265902
THALASSA - 31cm  - double mozzarella  ID36,56.67105047704753,55.23988312325727,33.29519703265902
THALASSA - 31cm  - fromage de chèvre  ID36,56.67105047704753,55.23988312325727,33.29519703265902
THALASSA - 31cm  - jambon  ID36,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 31cm  - lardons fumés  ID36,56.114156981097366,55.23988312325727,33.29519703265902
THALASSA - 31cm  - merguez  ID36,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 31cm Miel - 31 cm  ID36,56.04297029624875,55.06793143979894,31.188443704763223
THALASSA - 31cm  - œuf  ID36,56.04297029624875,55.06793143979894,31.188443704763223
THALASSA - 31cm  - oignons  ID36,56.114156981097366,55.23988312325727,33.29519703265902
THALASSA - 31cm  - pepperoni  ID36,56.04297029624875,55.06793143979894,31.188443704763223
THALASSA - 31cm  - poivrons  ID36,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 31cm  - pommes de terre  ID36,56.67105047704753,55.23988312325727,33.29519703265902
THALASSA - 31cm  - poulet  ID36,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 31cm Reblochon - 31 cm  ID36,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 31cm Roquefort - 31 cm  ID36,56.04297029624875,55.36532191991931,33.22970608447299
THALASSA - 31cm Sans Crème Fraîche  ID36,57.20666682240133,55.56221622788652,33.347664315455354
THALASSA - 31cm Sans Crevettes  ID36,57.32816694603393,55.74823537058468,33.4217045980307
THALASSA - 31cm Sans Moules  ID36,57.32816694603393,55.74823537058468,33.4217045980307
THALASSA - 31cm Sans Mozzarella  ID36,57.32816694603393,55.74823537058468,33.4217045980307
THALASSA - 31cm Sans Noix de St Jacques  ID36,57.442198100098864,56.10508024227999,34.18377245966969
THALASSA - 31cm Sans Persillade  ID36,57.32816694603393,55.74823537058468,33.4217045980307
THALASSA - 31cm Saumon - 31 cm  ID36,56.04297029624875,55.36532191991931,32.44161678890472
THALASSA - 31cm  - tomates fraîches  ID36,56.114156981097366,55.23988312325727,33.29519703265902
INCROYABLE - 26cm Anchois - 26 cm  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm Artichaut - 26 cm  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - bœuf épicé  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - câpres  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - champignons frais  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - chorizo  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - crème fraîche  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - double mozzarella  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - fromage de chèvre  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - jambon  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - lardons fumés  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - merguez  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm Miel - 26 cm  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm Noix - 26 cm  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm Oeuf - 26 cm  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - œuf  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - oignons  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm Olives 26  ID37,57.984838630247964,59.16204572797278,35.34933456665034
INCROYABLE - 26cm  - pepperoni  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - poivrons  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - pommes de terre  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - poulet  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm Reblochon - 26 cm  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm Roquefort - 26 cm  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm Sans Champignons  ID37,57.442198100098864,56.29026084534463,35.22899123972741
INCROYABLE - 26cm Sans Crème Fraîche  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm Sans Jambon  ID37,57.33727252714515,57.10232421928469,35.27091085190433
INCROYABLE - 26cm Sans Lardons  ID37,57.442198100098864,56.29026084534463,35.22899123972741
INCROYABLE - 26cm Sans Merguez  ID37,57.442198100098864,56.29026084534463,35.22899123972741
INCROYABLE - 26cm Sans Mozzarella  ID37,57.55788050327156,56.57533528651654,35.27091085190433
INCROYABLE - 26cm Sans Oeuf  ID37,57.38500088462105,56.29026084534463,35.34933456665034
INCROYABLE - 26cm Sans Origan  ID37,57.442198100098864,56.29026084534463,35.22899123972741
INCROYABLE - 26cm Sans Pepperoni  ID37,57.38500088462105,56.29026084534463,35.34933456665034
INCROYABLE - 26cm Saumon - 26 cm  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE - 26cm  - tomates fraîches  ID37,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm Ananas - 31 cm  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm Anchois - 31 cm  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm Banane - 31 cm  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - bœuf épicé  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - câpres  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - champignons frais  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - chorizo  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - crème fraîche  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - double mozzarella  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - fromage de chèvre  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - jambon  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - lardons fumés  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - merguez  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm Miel - 31 cm  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - œuf  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - oignons  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - pepperoni  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - poivrons  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - pommes de terre  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - poulet  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm Reblochon - 31 cm  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm Roquefort - 31 cm  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm Sans Champignons  ID38,57.442198100098864,56.29026084534463,35.22899123972741
INCROYABLE  31cm Sans Crème Fraîche  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm Sans Jambon  ID38,57.55788050327156,56.57533528651654,35.27091085190433
INCROYABLE  31cm Sans Lardons  ID38,57.442198100098864,56.29026084534463,35.22899123972741
INCROYABLE  31cm Sans Merguez  ID38,57.442198100098864,56.29026084534463,35.22899123972741
INCROYABLE  31cm Sans Mozzarella  ID38,57.55788050327156,56.57533528651654,35.27091085190433
INCROYABLE  31cm Sans Oeuf  ID38,57.38500088462105,56.29026084534463,35.34933456665034
INCROYABLE  31cm Sans Origan  ID38,57.442198100098864,56.29026084534463,35.22899123972741
INCROYABLE  31cm Sans Pepperoni  ID38,57.38500088462105,56.29026084534463,35.34933456665034
INCROYABLE  31cm Saumon - 31 cm  ID38,57.33727252714515,56.29026084534463,35.34933456665034
INCROYABLE  31cm  - tomates fraîches  ID38,57.33727252714515,56.29026084534463,35.34933456665034
BOURGUIGNONNE - 26cm Anchois - 26 cm  ID39,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 26cm Artichaut - 26 cm  ID39,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 26cm  - bœuf épicé  ID39,53.62386129263307,54.982710376773326,33.15330569157526
BOURGUIGNONNE - 26cm  - câpres  ID39,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 26cm  - champignons frais  ID39,53.21005050039422,54.71492539974571,33.29682352077973
BOURGUIGNONNE - 26cm  - chorizo  ID39,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 26cm  - crème fraîche  ID39,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 26cm  - double mozzarella  ID39,55.9308748310967,54.97160383931247,33.15330569157526
BOURGUIGNONNE - 26cm  - fromage de chèvre  ID39,56.144128848480825,54.71492539974571,33.29682352077973
BOURGUIGNONNE - 26cm  - jambon  ID39,54.25501276540538,55.02249660977046,33.29682352077973
BOURGUIGNONNE - 26cm  - lardons fumés  ID39,54.25501276540538,55.02249660977046,33.15330569157526
BOURGUIGNONNE - 26cm  - merguez  ID39,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 26cm Miel - 26 cm  ID39,54.33969393447104,54.636830709025844,31.769319631468797
BOURGUIGNONNE - 26cm Noix - 26 cm  ID39,54.33969393447104,54.636830709025844,31.769319631468797
BOURGUIGNONNE - 26cm Oeuf - 26 cm  ID39,54.33969393447104,54.636830709025844,31.769319631468797
BOURGUIGNONNE - 26cm  - œuf  ID39,54.33969393447104,54.636830709025844,31.769319631468797
BOURGUIGNONNE - 26cm  - oignons  ID39,53.62386129263307,54.636830709025844,33.29682352077973
BOURGUIGNONNE - 26cm Olives 26  ID39,55.126964947517635,55.33801530319565,33.71675953849777
BOURGUIGNONNE - 26cm  - pepperoni  ID39,54.33969393447104,54.636830709025844,31.769319631468797
BOURGUIGNONNE - 26cm  - poivrons  ID39,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 26cm  - pommes de terre  ID39,55.9308748310967,54.97160383931247,33.15330569157526
BOURGUIGNONNE - 26cm  - poulet  ID39,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 26cm Reblochon - 26 cm  ID39,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 26cm Roquefort - 26 cm  ID39,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 26cm Sans Champignons  ID39,56.79255060068013,55.23988312325727,34.070972217412134
BOURGUIGNONNE - 26cm Sans Escargots  ID39,56.79255060068013,55.250989660718126,33.92924979673547
BOURGUIGNONNE - 26cm Sans Lardons  ID39,56.79255060068013,55.250989660718126,33.92924979673547
BOURGUIGNONNE - 26cm Sans Mozzarella  ID39,56.79255060068013,55.793622302919786,33.92924979673547
BOURGUIGNONNE - 26cm Sans Persillade  ID39,56.79255060068013,55.793622302919786,33.92924979673547
BOURGUIGNONNE - 26cm Saumon - 26 cm  ID39,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 26cm  - tomates fraîches  ID39,53.21005050039422,54.71492539974571,33.29682352077973
BOURGUIGNONNE - 31cm Ananas - 31 cm  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm Anchois - 31 cm  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm Banane - 31 cm  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm  - bœuf épicé  ID40,53.62386129263307,54.982710376773326,33.15330569157526
BOURGUIGNONNE - 31cm  - câpres  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm  - champignons frais  ID40,53.21005050039422,54.71492539974571,33.29682352077973
BOURGUIGNONNE - 31cm  - chorizo  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm  - crème fraîche  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm  - double mozzarella  ID40,55.9308748310967,54.97160383931247,33.15330569157526
BOURGUIGNONNE - 31cm  - fromage de chèvre  ID40,56.144128848480825,54.71492539974571,33.29682352077973
BOURGUIGNONNE - 31cm  - jambon  ID40,54.25501276540538,55.02249660977046,33.29682352077973
BOURGUIGNONNE - 31cm  - lardons fumés  ID40,54.25501276540538,55.02249660977046,33.15330569157526
BOURGUIGNONNE - 31cm  - merguez  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm Miel - 31 cm  ID40,54.33969393447104,54.636830709025844,31.769319631468797
BOURGUIGNONNE - 31cm  - œuf  ID40,54.33969393447104,54.636830709025844,31.769319631468797
BOURGUIGNONNE - 31cm  - oignons  ID40,53.62386129263307,54.636830709025844,33.29682352077973
BOURGUIGNONNE - 31cm  - pepperoni  ID40,54.33969393447104,54.636830709025844,31.769319631468797
BOURGUIGNONNE - 31cm  - poivrons  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm  - pommes de terre  ID40,55.9308748310967,54.97160383931247,33.15330569157526
BOURGUIGNONNE - 31cm  - poulet  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm Reblochon - 31 cm  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm Roquefort - 31 cm  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm Sans Champignons  ID40,56.79255060068013,55.23988312325727,34.070972217412134
BOURGUIGNONNE - 31cm Sans Escargots  ID40,56.79255060068013,55.250989660718126,33.92924979673547
BOURGUIGNONNE - 31cm Sans Lardons  ID40,56.79255060068013,55.250989660718126,33.92924979673547
BOURGUIGNONNE - 31cm Sans Mozzarella  ID40,56.79255060068013,55.793622302919786,33.92924979673547
BOURGUIGNONNE - 31cm Sans Persillade  ID40,56.79255060068013,55.793622302919786,33.92924979673547
BOURGUIGNONNE - 31cm Saumon - 31 cm  ID40,52.219066737464985,54.636830709025844,33.15330569157526
BOURGUIGNONNE - 31cm  - tomates fraîches  ID40,53.21005050039422,54.71492539974571,33.29682352077973
HAWAI - 26cm Anchois - 26 cm  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm Artichaut - 26 cm  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm  - bœuf épicé  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm  - câpres  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm  - champignons frais  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm  - chorizo  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm  - crème fraîche  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm  - double mozzarella  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm  - fromage de chèvre  ID41,55.126964947517635,55.33801530319565,34.712636545915636
HAWAI - 26cm  - jambon  ID41,55.126964947517635,55.33801530319565,34.712636545915636
HAWAI - 26cm  - lardons fumés  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm  - merguez  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm Miel - 26 cm  ID41,56.144128848480825,55.79515452554887,33.71675953849777
HAWAI - 26cm Noix - 26 cm  ID41,56.144128848480825,55.79515452554887,33.71675953849777
HAWAI - 26cm Oeuf - 26 cm  ID41,56.144128848480825,55.79515452554887,33.71675953849777
HAWAI - 26cm  - œuf  ID41,56.144128848480825,55.79515452554887,33.71675953849777
HAWAI - 26cm  - oignons  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm Olives 26  ID41,55.126964947517635,55.33801530319565,34.712636545915636
HAWAI - 26cm  - pepperoni  ID41,56.144128848480825,55.79515452554887,33.71675953849777
HAWAI - 26cm  - poivrons  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm  - pommes de terre  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm  - poulet  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm Reblochon - 26 cm  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm Roquefort - 26 cm  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm Sans Ananas  ID41,56.144128848480825,55.33801530319565,33.71675953849777
HAWAI - 26cm Sans Banane  ID41,56.144128848480825,55.33801530319565,33.71675953849777
HAWAI - 26cm Sans Lardons  ID41,55.299723358324385,55.196806120392296,33.29682352077973
HAWAI - 26cm Sans Mozzarella  ID41,56.144128848480825,55.33801530319565,33.71675953849777
HAWAI - 26cm Sans Origan  ID41,55.299723358324385,55.196806120392296,33.29682352077973
HAWAI - 26cm Sans Sauce Tomate  ID41,54.34943451284396,55.24769889085029,33.71675953849777
HAWAI - 26cm Saumon - 26 cm  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI - 26cm  - tomates fraîches  ID41,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm Ananas - 31 cm  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm Anchois - 31 cm  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm Banane - 31 cm  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm  - bœuf épicé  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm  - câpres  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm  - champignons frais  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm  - chorizo  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm  - crème fraîche  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm  - double mozzarella  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm  - fromage de chèvre  ID42,55.126964947517635,55.33801530319565,34.712636545915636
HAWAI  31cm  - jambon  ID42,55.126964947517635,55.33801530319565,34.712636545915636
HAWAI  31cm  - lardons fumés  ID42,55.126964947517635,55.33801530319565,34.712636545915636
HAWAI  31cm  - merguez  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm Miel - 31 cm  ID42,56.144128848480825,55.79515452554887,34.669134413776106
HAWAI  31cm  - œuf  ID42,56.144128848480825,55.79515452554887,34.669134413776106
HAWAI  31cm  - oignons  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm  - pepperoni  ID42,56.144128848480825,55.79515452554887,34.669134413776106
HAWAI  31cm  - poivrons  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm  - pommes de terre  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm  - poulet  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm Reblochon - 31 cm  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm Roquefort - 31 cm  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm Sans Ananas  ID42,56.144128848480825,55.298229070198516,33.71675953849777
HAWAI  31cm Sans Banane  ID42,56.144128848480825,55.298229070198516,33.71675953849777
HAWAI  31cm Sans Lardons  ID42,55.299723358324385,55.196806120392296,33.29682352077973
HAWAI  31cm Sans Mozzarella  ID42,56.144128848480825,55.298229070198516,33.71675953849777
HAWAI  31cm Sans Origan  ID42,55.299723358324385,55.196806120392296,33.29682352077973
HAWAI  31cm Sans Sauce Tomate  ID42,54.34943451284396,55.24769889085029,33.71675953849777
HAWAI  31cm Saumon - 31 cm  ID42,53.451102881826316,55.02249660977046,33.71675953849777
HAWAI  31cm  - tomates fraîches  ID42,53.451102881826316,55.02249660977046,33.71675953849777
AVEYRONNAISE - 26cm Anchois - 26 cm  ID43,56.08693561653253,55.33801530319565,33.71675953849777
AVEYRONNAISE - 26cm Artichaut - 26 cm  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm  - bœuf épicé  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm  - câpres  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm  - champignons frais  ID43,55.15382731919962,54.636830709025844,33.29682352077973
AVEYRONNAISE - 26cm  - chorizo  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm  - crème fraîche  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm  - double mozzarella  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm  - fromage de chèvre  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm  - jambon  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm  - lardons fumés  ID43,55.15382731919962,54.636830709025844,33.29682352077973
AVEYRONNAISE - 26cm  - merguez  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm Miel - 26 cm  ID43,56.60191449193718,56.29026084534463,35.535851479747464
AVEYRONNAISE - 26cm Noix - 26 cm  ID43,56.60191449193718,56.29026084534463,35.535851479747464
AVEYRONNAISE - 26cm Oeuf - 26 cm  ID43,56.60191449193718,56.29026084534463,35.535851479747464
AVEYRONNAISE - 26cm  - œuf  ID43,56.60191449193718,56.29026084534463,35.535851479747464
AVEYRONNAISE - 26cm  - oignons  ID43,55.15382731919962,54.636830709025844,33.29682352077973
AVEYRONNAISE - 26cm Olives 26  ID43,56.08693561653253,55.02249660977046,34.2927005281976
AVEYRONNAISE - 26cm  - pepperoni  ID43,56.60191449193718,56.29026084534463,35.535851479747464
AVEYRONNAISE - 26cm  - poivrons  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm  - pommes de terre  ID43,56.1538106720153,55.56813310891445,34.50505288972312
AVEYRONNAISE - 26cm  - poulet  ID43,55.15382731919962,54.636830709025844,33.29682352077973
AVEYRONNAISE - 26cm Reblochon - 26 cm  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm Roquefort - 26 cm  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm Sans Jambon  ID43,56.1538106720153,55.15122617630034,34.18377245966969
AVEYRONNAISE - 26cm Sans Mozzarella  ID43,56.1538106720153,55.56813310891445,33.36051906043796
AVEYRONNAISE - 26cm Sans Origan  ID43,57.312540908530984,55.9618511895213,34.18377245966969
AVEYRONNAISE - 26cm Sans Roquefort  ID43,56.1538106720153,55.56813310891445,33.36051906043796
AVEYRONNAISE - 26cm Saumon - 26 cm  ID43,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE - 26cm  - tomates fraîches  ID43,55.15382731919962,54.636830709025844,33.29682352077973
AVEYRONNAISE  31cm Ananas - 31 cm  ID44,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE  31cm Anchois - 31 cm  ID44,56.08693561653253,55.02249660977046,34.3054053814371
AVEYRONNAISE  31cm Banane - 31 cm  ID44,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE  31cm  - bœuf épicé  ID44,55.15382731919962,54.636830709025844,33.29682352077973
AVEYRONNAISE  31cm  - câpres  ID44,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE  31cm  - champignons frais  ID44,55.15382731919962,54.636830709025844,33.29682352077973
AVEYRONNAISE  31cm  - chorizo  ID44,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE  31cm  - crème fraîche  ID44,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE  31cm  - double mozzarella  ID44,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE  31cm  - fromage de chèvre  ID44,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE  31cm  - jambon  ID44,56.08693561653253,55.07302678911869,33.71675953849777
AVEYRONNAISE  31cm  - lardons fumés  ID44,55.15382731919962,54.636830709025844,33.29682352077973
