ID,ProductID,Name,ProductGroupID,Name,GrossPrice,NetPrice,GuidedActivityID,WorkingOrder
2069,2069,HONOLULU 31CM,1003,Plat Pizzas Double Double,0.00000,12.00,NULL,3
2070,2070,COCA J,45,GA Boisson Menu Kids_201709,0.00000,0.00,NULL,1
2071,2071,SIROP J,45,GA Boisson Menu Kids_201709,0.00000,0.00,NULL,1
2072,2072,DIABOLO J,45,GA Boisson Menu Kids_201709,0.00000,0.00,NULL,1
2073,2073,NESTEA J,45,GA Boisson Menu Kids_201709,0.00000,0.00,NULL,1
2074,2074,FANTA J,45,GA Boisson Menu Kids_201709,0.00000,0.00,NULL,1
2075,NULL,75CL ROSE CALIF EMP,NULL,NULL,0.00000,12.00,NULL,1
2076,NULL,75CL ROSE COTE PVCE EMP,NULL,NULL,0.00000,8.50,NULL,1
2077,2077,TIRAMISU,17,Les Traditionnels_201709,0.00000,4.50,NULL,4
2078,2078,PIZZA A LA CARTE 26CM,6,Viande base sauce tomate_201709,0.00000,11.00,1004,3
2078,2078,PIZZA A LA CARTE 26CM,1013,Offres Speciales_201709,0.00000,11.00,1004,3
2079,2079,JAMBON 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2080,2080,MERGUEZ 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2081,2081,BOEUF EPICE 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2082,2082,PEPPERONI 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2083,2083,CHORIZO 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2084,2084,DOUBLE MOZZARELLA 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2085,2085,LARDONS FUMES,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2086,2086,POULET 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2087,2087,POIVRONS 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2088,2088,CHAMPIGNON FRAIS 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2089,2089,OIGNONS 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2090,2090,CAPRES 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2091,2091,OEUF 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2092,2092,CREME FRAICHE 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2093,2093,TOMATES FRAICHES 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2094,2094,POMMES DE TERRE 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2095,2095,FROMAGE DE CHEVRE 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2096,2096,GORGONZOLA 26,1011,Ingredients 26cm,0.00000,0.00,NULL,3
2097,2097,JAMBON 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2098,2098,MERGUEZ 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2099,2099,BOEUF EPICE 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2100,2100,PEPPERONI 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2101,2101,CHORIZO 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2102,2102,DOUBLE MOZZARELLA 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2103,2103,LARDONS FUMES 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2104,2104,POULET 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2105,2105,POIVRONS 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2106,2106,CHAMPIGNONS FRAIS 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2107,2107,OIGNONS 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2108,2108,CAPRES 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2109,2109,OEUF 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2110,2110,CREME FRAICHE 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2111,2111,TOMATE FRAICHE 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2112,2112,POMMES DE TERRE 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2113,2113,FROMAGE DE CHEVRE 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2114,2114,GORGONZOLA 31,1012,Ingredients 31 cm,0.00000,0.00,NULL,3
2115,2115,PIZZA A LA CARTE 31CM,6,Viande base sauce tomate_201709,0.00000,16.00,1005,3
2115,2115,PIZZA A LA CARTE 31CM,1013,Offres Speciales_201709,0.00000,16.00,1005,3
2116,2116,PATATA - 31CM,5,Base crème fraiche_201709,0.00000,13.80,NULL,3
2116,2116,PATATA - 31CM,1002,Entrées Pizzas Double Double,0.00000,13.80,NULL,3
2116,2116,PATATA - 31CM,1003,Plat Pizzas Double Double,0.00000,13.80,NULL,3
2117,NULL,New Product 1,NULL,NULL,0.00000,0.00,NULL,7
2118,NULL,New Product 1,NULL,NULL,0.00000,0.00,NULL,7
2119,NULL,New Product 1,NULL,NULL,0.00000,0.00,NULL,7
2120,2120,PATATA - 26CM,5,Base crème fraiche_201709,0.00000,9.30,NULL,3
2121,NULL,Salade mozzarella,NULL,NULL,0.00000,12.00,NULL,3
2122,2122,PACIFIQUE 26CM,9,Mer base sauce tomate_201709,0.00000,8.30,NULL,3
2122,2122,PACIFIQUE 26CM,10,Stars base sauce tomate_201709,0.00000,8.30,NULL,3
2123,2123,PACIFIQUE 31CM,9,Mer base sauce tomate_201709,0.00000,12.50,NULL,3
2123,2123,PACIFIQUE 31CM,10,Stars base sauce tomate_201709,0.00000,12.50,NULL,3
2123,2123,PACIFIQUE 31CM,1002,Entrées Pizzas Double Double,0.00000,12.50,NULL,3
2123,2123,PACIFIQUE 31CM,1003,Plat Pizzas Double Double,0.00000,12.50,NULL,3
2124,2124,COUPE FRUIT DEFENDU,19,Coupes glacées_201709,0.00000,6.00,NULL,4
2125,2125,CREMANT NATURE,2,Apéritifs_201709,0.00000,3.50,NULL,1
2129,2129,1664,1007,Boissons à Emporter,0.00000,3.00,NULL,1
2130,2130,SALADE DU JOUR,13,Salades repas_201709,0.00000,12.00,NULL,1
2131,2131,Sirop,23,Sodas/jus_201709,0.00000,2.10,NULL,1
3126,3126,ROSE ITALIEN 15cl,26,Vin au verre_201709,0.00000,3.40,NULL,1
3127,3127,Fraise_201709,46,GA Choix_parfum_glaces_201709,0.00000,0.00,NULL,4
3128,3128,ROSE ITALIEN 25cl,26,Vin au verre_201709,0.00000,5.70,NULL,1
3129,3129,ROSE ITALIEN 46cl,26,Vin au verre_201709,0.00000,9.60,NULL,1
3130,NULL,75 cl - Bourgogne,NULL,NULL,0.00000,18.00,NULL,1
3131,NULL,PLACE CINE,NULL,NULL,0.00000,6.90,NULL,7
3132,3132,Poire belle Helene,19,Coupes glacées_201709,0.00000,6.00,NULL,4
3133,3133,café glacé,19,Coupes glacées_201709,0.00000,6.00,NULL,4
